# Captured 2020-06-21 03:47:24.254526 by unknown user
# Built at revision 8ca98ec (dirty)
time(sec)  pc_setpoint  pressure
58.000  20.000  20.211
58.010  20.000  19.756
58.020  20.000  19.839
58.030  20.000  20.471
58.040  20.000  20.613
58.050  20.000  20.258
58.060  20.000  19.624
58.070  20.000  19.728
58.080  20.000  20.148
58.090  20.000  20.231
58.100  20.000  19.921
58.110  20.000  20.073
58.120  20.000  19.945
58.130  20.000  19.992
58.140  20.000  19.898
58.150  20.000  19.883
58.160  20.000  20.111
58.170  20.000  20.018
58.180  20.000  19.787
58.190  20.000  19.918
58.200  20.000  20.012
58.210  20.000  19.701
58.220  20.000  19.949
58.230  20.000  19.763
58.240  20.000  20.132
58.250  20.000  20.038
58.260  20.000  20.018
58.270  20.000  20.189
58.280  20.000  19.693
58.290  20.000  19.907
58.300  20.000  19.742
58.310  20.000  19.917
58.320  20.000  20.065
58.330  20.000  20.077
58.340  20.000  20.253
58.350  20.000  20.134
58.360  20.000  19.694
58.370  20.000  19.982
58.380  20.000  20.213
58.390  20.000  20.280
58.400  20.000  19.832
58.410  20.000  19.562
58.420  20.000  19.924
58.430  20.000  20.338
58.440  20.000  19.930
58.450  20.000  20.181
58.460  20.000  19.391
58.470  20.000  20.163
58.480  20.000  20.337
58.490  20.000  20.450
58.500  20.000  19.785
58.510  20.000  19.878
58.520  20.000  20.302
58.530  20.000  20.315
58.540  20.000  19.871
58.550  20.000  19.948
58.560  20.000  20.109
58.570  20.000  19.989
58.580  20.000  20.081
58.590  20.000  20.241
58.600  20.000  19.897
58.610  20.000  20.216
58.620  20.000  20.085
58.630  20.000  20.177
58.640  20.000  20.184
58.650  20.000  19.856
58.660  20.000  19.908
58.670  20.000  20.100
58.680  20.000  20.132
58.690  20.000  19.891
58.700  20.000  19.880
58.710  20.000  19.989
58.720  20.000  20.117
58.730  20.000  19.677
58.740  20.000  19.901
58.750  20.000  19.604
58.760  20.000  20.154
58.770  20.000  19.785
58.780  20.000  19.693
58.790  20.000  19.861
58.800  20.000  19.656
58.810  20.000  20.027
58.820  20.000  19.766
58.830  20.000  20.166
58.840  20.000  19.836
58.850  20.000  20.088
58.860  20.000  19.920
58.870  20.000  19.962
58.880  20.000  19.791
58.890  20.000  19.891
58.900  20.000  20.268
58.910  20.000  20.162
58.920  20.000  19.750
58.930  20.000  20.003
58.940  20.000  19.655
58.950  20.000  20.330
58.960  20.000  20.385
58.970  20.000  20.123
58.980  20.000  20.069
58.990  20.000  20.031
59.000  20.000  20.089
59.010  20.000  20.016
59.020  20.000  20.350
59.030  20.000  19.961
59.040  20.000  19.703
59.050  20.000  20.122
59.060  20.000  20.439
59.070  20.000  20.211
59.080  20.000  19.916
59.090  20.000  19.962
59.100  20.000  19.789
59.110  20.000  20.144
59.120  20.000  20.453
59.130  20.000  20.169
59.140  20.000  19.955
59.150  20.000  19.813
59.160  20.000  19.772
59.170  20.000  20.235
59.180  20.000  20.416
59.190  20.000  20.093
59.200  20.000  19.880
59.210  20.000  19.759
59.220  20.000  19.836
59.230  20.000  20.312
59.240  20.000  20.030
59.250  20.000  19.903
59.260  20.000  19.708
59.270  20.000  19.950
59.280  20.000  20.173
59.290  20.000  20.266
59.300  20.000  19.424
59.310  20.000  19.944
59.320  20.000  20.041
59.330  20.000  20.076
59.340  20.000  19.845
59.350  20.000  19.725
59.360  20.000  19.495
59.370  20.000  20.210
59.380  20.000  20.238
59.390  20.000  19.687
59.400  20.000  19.551
59.410  20.000  19.980
59.420  20.000  19.847
59.430  20.000  20.006
59.440  20.000  19.860
59.450  20.000  19.818
59.460  20.000  20.135
59.470  20.000  20.100
59.480  20.000  20.018
59.490  20.000  20.090
59.500  20.000  20.180
59.510  20.000  20.202
59.520  20.000  20.139
59.530  20.000  20.044
59.540  20.000  20.418
59.550  20.000  20.111
59.560  20.000  19.966
59.570  20.000  19.884
59.580  20.000  19.946
59.590  20.000  19.889
59.600  20.000  20.081
59.610  20.000  19.810
59.620  20.000  19.904
59.630  20.000  20.295
59.640  20.000  20.016
59.650  20.000  20.121
59.660  20.000  19.824
59.670  20.000  19.893
59.680  20.000  20.140
59.690  20.000  20.081
59.700  20.000  19.684
59.710  20.000  19.912
59.720  20.000  20.127
59.730  20.000  20.183
59.740  20.000  20.075
59.750  20.000  20.018
59.760  20.000  19.760
59.770  20.000  20.060
59.780  20.000  20.258
59.790  20.000  20.109
59.800  20.000  19.626
59.810  20.000  20.173
59.820  20.000  20.329
59.830  20.000  20.042
59.840  20.000  19.718
59.850  20.000  20.063
59.860  20.000  19.960
59.870  20.000  20.240
59.880  20.000  20.050
59.890  20.000  19.683
59.900  20.000  19.843
59.910  20.000  20.033
59.920  20.000  20.007
59.930  20.000  20.075
59.940  20.000  19.981
59.950  20.000  19.887
59.960  20.000  20.116
59.970  20.000  20.095
59.980  20.000  20.150
59.990  20.000  19.947
60.000  20.000  20.078
60.010  20.000  19.978
60.020  20.000  19.896
60.030  20.000  19.954
60.040  20.000  19.952
60.050  20.000  19.809
60.060  20.000  20.147
60.070  20.000  19.715
60.080  20.000  20.100
60.090  20.000  20.014
60.100  20.000  19.890
60.110  20.000  19.769
60.120  20.000  19.989
60.130  20.000  19.997
60.140  20.000  20.185
60.150  20.000  19.944
60.160  20.000  19.785
60.170  20.000  19.907
60.180  20.000  19.874
60.190  20.000  20.306
60.200  20.000  20.327
60.210  20.000  19.858
60.220  20.000  20.051
60.230  20.000  19.948
60.240  20.000  19.926
60.250  20.000  20.231
60.260  20.000  19.967
60.270  20.000  20.044
60.280  20.000  20.214
60.290  20.000  20.277
60.300  20.000  20.122
60.310  20.000  20.033
60.320  20.000  19.609
60.330  20.000  20.151
60.340  20.000  19.967
60.350  20.000  20.383
60.360  20.000  19.944
60.370  20.000  19.944
60.380  20.000  19.731
60.390  20.000  20.193
60.400  20.000  20.036
60.410  20.000  20.070
60.420  20.000  19.926
60.430  20.000  19.937
60.440  20.000  20.253
60.450  20.000  20.244
60.460  20.000  19.759
60.470  20.000  19.481
60.480  20.000  19.753
60.490  20.000  20.070
60.500  20.000  20.217
60.510  20.000  19.911
60.520  20.000  19.628
60.530  20.000  19.531
60.540  20.000  19.959
60.550  20.000  20.411
60.560  20.000  20.064
60.570  20.000  19.893
60.580  20.000  19.759
60.590  20.000  19.956
60.600  20.000  20.187
60.610  20.000  20.333
60.620  20.000  19.900
60.630  20.000  19.881
60.640  20.000  20.071
60.650  20.000  20.189
60.660  20.000  20.019
60.670  20.000  19.885
60.680  20.000  20.172
60.690  20.000  20.351
60.700  20.000  19.694
60.710  20.000  20.229
60.720  20.000  20.226
60.730  20.000  20.103
60.740  20.000  20.148
60.750  20.000  19.856
60.760  20.000  20.318
60.770  20.000  20.054
60.780  20.000  19.978
60.790  20.000  19.651
60.800  20.000  19.914
60.810  20.000  20.010
60.820  20.000  19.736
60.830  20.000  19.563
60.840  20.000  19.670
60.850  20.000  19.959
60.860  20.000  20.218
60.870  20.000  19.868
60.880  20.000  19.615
60.890  20.000  19.941
60.900  20.000  20.297
60.910  20.000  19.915
60.920  20.000  19.907
60.930  20.000  19.878
60.940  20.000  19.882
60.950  20.000  20.477
60.960  20.000  20.248
60.970  20.000  20.095
60.980  20.000  19.656
60.990  20.000  20.106
61.000  20.000  20.039
61.010  20.000  20.123
61.020  20.000  19.900
61.030  20.000  19.995
61.040  20.000  20.122
61.050  20.000  20.163
61.060  20.000  20.208
61.070  20.000  20.118
61.080  20.000  19.662
61.090  20.000  20.289
61.100  20.000  20.284
61.110  20.000  19.676
61.120  20.000  19.710
61.130  20.000  20.161
61.140  20.000  19.841
61.150  20.000  20.114
61.160  20.000  19.881
61.170  20.000  19.923
61.180  20.000  19.798
61.190  20.000  20.404
61.200  20.000  19.908
61.210  20.000  19.937
61.220  20.000  20.075
61.230  20.000  20.039
61.240  20.000  19.964
61.250  21.500  20.180
61.260  23.000  19.996
61.270  24.500  20.322
61.280  26.000  21.110
61.290  27.500  22.541
61.300  29.000  24.209
61.310  30.500  24.799
61.320  32.000  25.705
61.330  33.500  27.697
61.340  35.000  28.817
61.350  35.000  29.560
61.360  35.000  30.711
61.370  35.000  31.044
61.380  35.000  31.012
61.390  35.000  30.957
61.400  35.000  31.523
61.410  35.000  31.724
61.420  35.000  31.629
61.430  35.000  32.408
61.440  35.000  32.371
61.450  35.000  32.309
61.460  35.000  32.540
61.470  35.000  33.704
61.480  35.000  32.627
61.490  35.000  33.629
61.500  35.000  33.476
61.510  35.000  34.653
61.520  35.000  33.503
61.530  35.000  34.046
61.540  35.000  33.482
61.550  35.000  34.846
61.560  35.000  34.473
61.570  35.000  34.293
61.580  35.000  34.812
61.590  35.000  35.707
61.600  35.000  34.912
61.610  35.000  35.417
61.620  35.000  35.417
61.630  35.000  35.134
61.640  35.000  35.134
61.650  35.000  35.586
61.660  35.000  35.368
61.670  35.000  36.613
61.680  35.000  35.868
61.690  35.000  35.584
61.700  35.000  35.904
61.710  35.000  36.288
61.720  35.000  35.915
61.730  35.000  35.774
61.740  35.000  36.112
61.750  35.000  35.999
61.760  35.000  35.687
61.770  35.000  36.024
61.780  35.000  36.608
61.790  35.000  36.318
61.800  35.000  36.503
61.810  35.000  36.009
61.820  35.000  36.298
61.830  35.000  36.121
61.840  35.000  35.820
61.850  35.000  35.483
61.860  35.000  35.051
61.870  35.000  35.095
61.880  35.000  35.713
61.890  35.000  35.487
61.900  35.000  35.498
61.910  35.000  35.151
61.920  35.000  35.429
61.930  35.000  35.759
61.940  35.000  35.739
61.950  35.000  34.836
61.960  35.000  35.065
61.970  35.000  34.850
61.980  35.000  35.394
61.990  35.000  35.649
62.000  35.000  35.662
62.010  35.000  34.730
62.020  35.000  34.807
62.030  35.000  35.589
62.040  35.000  35.396
62.050  35.000  34.842
62.060  35.000  34.772
62.070  35.000  34.730
62.080  35.000  35.138
62.090  35.000  35.401
62.100  35.000  35.325
62.110  35.000  34.566
62.120  35.000  34.749
62.130  35.000  35.091
62.140  35.000  34.681
62.150  35.000  34.824
62.160  35.000  35.022
62.170  35.000  34.823
62.180  35.000  34.755
62.190  35.000  35.020
62.200  35.000  34.607
62.210  35.000  35.366
62.220  35.000  34.620
62.230  35.000  35.004
62.240  35.000  34.913
62.250  35.000  34.993
62.260  35.000  35.031
62.270  35.000  34.788
62.280  35.000  34.820
62.290  35.000  35.613
62.300  35.000  34.913
62.310  35.000  35.382
62.320  35.000  34.793
62.330  35.000  35.262
62.340  35.000  34.819
62.350  35.000  35.218
62.360  35.000  35.457
62.370  35.000  34.772
62.380  35.000  34.913
62.390  35.000  34.900
62.400  35.000  34.915
62.410  35.000  35.068
62.420  35.000  34.576
62.430  35.000  35.145
62.440  35.000  34.618
62.450  20.000  35.118
62.460  20.000  34.046
62.470  20.000  32.752
62.480  20.000  29.750
62.490  20.000  27.158
62.500  20.000  25.104
62.510  20.000  23.363
62.520  20.000  21.936
62.530  20.000  21.253
62.540  20.000  20.554
62.550  20.000  19.919
62.560  20.000  19.682
62.570  20.000  19.324
62.580  20.000  18.855
62.590  20.000  18.740
62.600  20.000  18.483
62.610  20.000  18.154
62.620  20.000  18.180
62.630  20.000  18.195
62.640  20.000  18.219
62.650  20.000  18.084
62.660  20.000  17.967
62.670  20.000  18.050
62.680  20.000  18.061
62.690  20.000  17.938
62.700  20.000  18.238
62.710  20.000  18.080
62.720  20.000  18.384
62.730  20.000  19.008
62.740  20.000  19.385
62.750  20.000  19.224
62.760  20.000  19.373
62.770  20.000  19.151
62.780  20.000  18.813
62.790  20.000  18.894
62.800  20.000  18.788
62.810  20.000  18.809
62.820  20.000  18.974
62.830  20.000  19.062
62.840  20.000  19.400
62.850  20.000  19.562
62.860  20.000  19.525
62.870  20.000  19.657
62.880  20.000  19.210
62.890  20.000  19.336
62.900  20.000  19.223
62.910  20.000  19.349
62.920  20.000  19.248
62.930  20.000  19.180
62.940  20.000  19.064
62.950  20.000  19.104
62.960  20.000  19.446
62.970  20.000  19.755
62.980  20.000  19.438
62.990  20.000  19.735
63.000  20.000  19.821
63.010  20.000  19.732
63.020  20.000  19.647
63.030  20.000  19.888
63.040  20.000  19.655
63.050  20.000  19.602
63.060  20.000  19.780
63.070  20.000  19.735
63.080  20.000  19.807
63.090  20.000  19.534
63.100  20.000  19.852
63.110  20.000  19.690
63.120  20.000  19.865
63.130  20.000  19.508
63.140  20.000  19.611
63.150  20.000  19.565
63.160  20.000  19.912
63.170  20.000  19.602
63.180  20.000  19.618
63.190  20.000  19.547
63.200  20.000  19.651
63.210  20.000  19.731
63.220  20.000  19.627
63.230  20.000  19.557
63.240  20.000  19.535
63.250  20.000  19.867
63.260  20.000  19.765
63.270  20.000  19.553
63.280  20.000  20.083
63.290  20.000  19.654
63.300  20.000  19.780
63.310  20.000  19.630
63.320  20.000  19.685
63.330  20.000  20.056
63.340  20.000  20.237
63.350  20.000  19.738
63.360  20.000  19.948
63.370  20.000  19.791
63.380  20.000  20.157
63.390  20.000  20.131
63.400  20.000  19.980
63.410  20.000  20.114
63.420  20.000  19.925
63.430  20.000  20.284
63.440  20.000  20.253
63.450  20.000  20.082
63.460  20.000  20.075
63.470  20.000  20.184
63.480  20.000  20.481
63.490  20.000  20.313
63.500  20.000  20.154
63.510  20.000  19.787
63.520  20.000  20.172
63.530  20.000  20.450
63.540  20.000  20.319
63.550  20.000  20.095
63.560  20.000  19.709
63.570  20.000  20.005
63.580  20.000  20.005
63.590  20.000  20.188
63.600  20.000  20.182
63.610  20.000  20.067
63.620  20.000  20.006
63.630  20.000  19.663
63.640  20.000  20.129
63.650  20.000  20.306
63.660  20.000  19.890
63.670  20.000  19.823
63.680  20.000  19.650
63.690  20.000  19.980
63.700  20.000  20.199
63.710  20.000  19.847
63.720  20.000  19.953
63.730  20.000  19.584
63.740  20.000  20.090
63.750  20.000  20.093
63.760  20.000  19.714
63.770  20.000  19.988
63.780  20.000  19.642
63.790  20.000  20.076
63.800  20.000  19.797
63.810  20.000  20.221
63.820  20.000  20.022
63.830  20.000  19.696
63.840  20.000  19.703
63.850  20.000  20.316
63.860  20.000  20.166
63.870  20.000  20.075
63.880  20.000  20.263
63.890  20.000  19.989
63.900  20.000  19.766
63.910  20.000  20.006
63.920  20.000  20.121
63.930  20.000  20.195
63.940  20.000  19.793
63.950  20.000  19.716
63.960  20.000  20.293
63.970  20.000  20.065
63.980  20.000  19.937
63.990  20.000  19.916
64.000  20.000  19.749
64.010  20.000  20.084
64.020  20.000  20.333
64.030  20.000  19.925
64.040  20.000  19.709
64.050  20.000  19.637
64.060  20.000  20.124
64.070  20.000  20.088
64.080  20.000  20.139
64.090  20.000  20.024
64.100  20.000  20.119
64.110  20.000  20.157
64.120  20.000  20.321
64.130  20.000  19.792
64.140  20.000  19.699
64.150  20.000  20.030
64.160  20.000  20.095
64.170  20.000  20.079
64.180  20.000  20.117
64.190  20.000  19.925
64.200  20.000  20.051
64.210  20.000  19.878
64.220  20.000  20.119
64.230  20.000  20.083
64.240  20.000  20.204
64.250  20.000  19.804
64.260  20.000  19.490
64.270  20.000  19.981
64.280  20.000  20.292
64.290  20.000  20.117
64.300  20.000  19.544
64.310  20.000  19.746
64.320  20.000  20.147
64.330  20.000  20.394
64.340  20.000  20.281
64.350  20.000  19.802
64.360  20.000  20.028
64.370  20.000  20.324
64.380  20.000  20.157
64.390  20.000  20.024
64.400  20.000  19.940
64.410  20.000  19.888
64.420  20.000  20.333
64.430  20.000  20.017
64.440  20.000  19.815
64.450  20.000  19.927
64.460  20.000  20.040
64.470  20.000  20.004
64.480  20.000  19.968
64.490  20.000  19.633
64.500  20.000  19.949
64.510  20.000  20.106
64.520  20.000  19.913
64.530  20.000  19.955
64.540  20.000  19.952
64.550  20.000  20.021
64.560  20.000  19.910
64.570  20.000  19.970
64.580  20.000  19.926
64.590  20.000  20.132
64.600  20.000  20.080
64.610  20.000  20.004
64.620  20.000  19.839
64.630  20.000  19.889
64.640  20.000  19.841
64.650  20.000  20.158
64.660  20.000  19.790
64.670  20.000  19.953
64.680  20.000  19.964
64.690  20.000  19.935
64.700  20.000  20.101
64.710  20.000  19.971
64.720  20.000  19.946
64.730  20.000  19.724
64.740  20.000  20.048
64.750  20.000  20.442
64.760  20.000  20.371
64.770  20.000  19.881
64.780  20.000  19.822
64.790  20.000  20.166
64.800  20.000  20.056
64.810  20.000  20.200
64.820  20.000  19.951
64.830  20.000  20.047
64.840  20.000  20.066
64.850  20.000  20.223
64.860  20.000  20.043
64.870  20.000  20.001
64.880  20.000  19.814
64.890  20.000  20.093
64.900  20.000  20.469
64.910  20.000  20.017
64.920  20.000  19.897
64.930  20.000  20.132
64.940  20.000  19.855
64.950  20.000  20.084
64.960  20.000  19.924
64.970  20.000  19.602
64.980  20.000  20.124
64.990  20.000  20.004
65.000  20.000  19.868
65.010  20.000  20.001
65.020  20.000  20.160
65.030  20.000  19.976
65.040  20.000  19.991
65.050  20.000  19.646
65.060  20.000  20.068
65.070  20.000  20.075
65.080  20.000  20.297
65.090  20.000  19.860
65.100  20.000  19.771
65.110  20.000  19.888
65.120  20.000  19.771
65.130  20.000  19.888
65.140  20.000  19.958
65.150  20.000  19.884
65.160  20.000  19.859
65.170  20.000  19.871
65.180  20.000  19.737
65.190  20.000  20.170
65.200  20.000  20.117
65.210  20.000  19.985
65.220  20.000  19.700
65.230  20.000  20.081
65.240  20.000  20.294
65.250  20.000  20.341
65.260  20.000  19.782
65.270  20.000  19.892
65.280  20.000  20.248
65.290  20.000  20.071
65.300  20.000  19.977
65.310  20.000  20.013
65.320  20.000  19.997
65.330  20.000  19.819
65.340  20.000  20.078
65.350  20.000  20.227
65.360  20.000  20.136
65.370  20.000  19.997
65.380  20.000  19.873
65.390  20.000  19.843
65.400  20.000  20.407
65.410  20.000  20.069
65.420  20.000  19.961
65.430  20.000  19.679
65.440  20.000  19.802
65.450  20.000  20.444
65.460  20.000  20.233
65.470  20.000  20.452
65.480  20.000  20.023
65.490  20.000  19.786
65.500  20.000  19.837
65.510  20.000  20.304
65.520  20.000  20.290
65.530  20.000  19.923
65.540  20.000  19.848
65.550  20.000  20.104
65.560  20.000  19.861
65.570  20.000  19.951
65.580  20.000  19.750
65.590  20.000  20.019
65.600  20.000  20.071
65.610  20.000  19.867
65.620  20.000  19.774
65.630  20.000  19.692
65.640  20.000  20.166
65.650  20.000  19.917
65.660  20.000  19.853
65.670  20.000  20.123
65.680  20.000  19.749
65.690  20.000  19.858
65.700  20.000  19.963
65.710  20.000  19.941
65.720  20.000  20.057
65.730  20.000  20.009
65.740  20.000  20.002
65.750  20.000  20.203
65.760  20.000  20.041
65.770  20.000  19.895
65.780  20.000  19.994
65.790  20.000  19.891
65.800  20.000  19.873
65.810  20.000  19.973
65.820  20.000  19.922
65.830  20.000  20.041
65.840  20.000  20.010
65.850  20.000  20.066
65.860  20.000  19.913
65.870  20.000  19.941
65.880  20.000  20.162
65.890  20.000  19.904
65.900  20.000  19.795
65.910  20.000  20.153
65.920  20.000  20.093
65.930  20.000  20.305
65.940  20.000  20.424
65.950  20.000  20.210
65.960  20.000  19.800
65.970  20.000  20.041
65.980  20.000  20.251
65.990  20.000  20.144
66.000  20.000  20.234
66.010  20.000  19.874
66.020  20.000  19.712
66.030  20.000  20.086
66.040  20.000  19.951
66.050  20.000  20.026
66.060  20.000  20.275
66.070  20.000  19.984
66.080  20.000  19.926
66.090  20.000  20.007
66.100  20.000  19.973
66.110  20.000  20.225
66.120  20.000  20.141
66.130  20.000  20.100
66.140  20.000  19.885
66.150  20.000  19.517
66.160  20.000  19.885
66.170  20.000  20.100
66.180  20.000  20.017
66.190  20.000  20.044
66.200  20.000  19.855
66.210  20.000  19.859
66.220  20.000  19.916
66.230  20.000  19.937
66.240  20.000  20.257
66.250  20.000  19.787
66.260  20.000  19.857
66.270  20.000  19.994
66.280  20.000  20.132
66.290  20.000  19.930
66.300  20.000  19.920
66.310  20.000  19.730
66.320  20.000  19.818
66.330  20.000  19.809
66.340  20.000  19.967
66.350  20.000  19.923
66.360  20.000  19.794
66.370  20.000  20.085
66.380  20.000  19.884
66.390  20.000  19.803
66.400  20.000  20.009
66.410  20.000  20.110
66.420  20.000  20.148
66.430  20.000  20.330
66.440  20.000  20.534
66.450  20.000  19.753
66.460  20.000  19.774
66.470  20.000  19.980
66.480  20.000  20.204
66.490  20.000  19.970
66.500  20.000  19.768
66.510  20.000  19.715
66.520  20.000  20.650
66.530  20.000  20.114
66.540  20.000  20.427
66.550  20.000  19.752
66.560  20.000  20.102
66.570  20.000  20.037
66.580  20.000  20.039
66.590  20.000  20.045
66.600  20.000  20.116
66.610  20.000  19.801
66.620  20.000  20.371
66.630  20.000  19.978
66.640  20.000  19.790
66.650  20.000  20.135
66.660  20.000  20.293
66.670  20.000  20.077
66.680  20.000  19.937
66.690  20.000  19.861
66.700  20.000  20.170
66.710  20.000  19.688
66.720  20.000  19.958
66.730  20.000  19.971
66.740  20.000  20.376
66.750  20.000  19.845
66.760  20.000  19.786
66.770  20.000  20.046
66.780  20.000  20.192
66.790  20.000  20.246
66.800  20.000  20.005
66.810  20.000  19.739
66.820  20.000  20.102
66.830  20.000  19.857
66.840  20.000  19.941
66.850  20.000  20.180
66.860  20.000  19.548
66.870  20.000  19.978
66.880  20.000  19.836
66.890  20.000  20.233
66.900  20.000  19.846
66.910  20.000  19.838
66.920  20.000  19.555
66.930  20.000  19.865
66.940  20.000  20.053
66.950  20.000  20.183
66.960  20.000  20.044
66.970  20.000  19.983
66.980  20.000  20.210
66.990  20.000  19.826
67.000  20.000  20.151
67.010  20.000  19.823
67.020  20.000  19.946
67.030  20.000  19.721
67.040  20.000  19.695
67.050  20.000  19.705
67.060  20.000  20.133
67.070  20.000  20.296
67.080  20.000  19.924
67.090  20.000  19.957
67.100  20.000  20.339
67.110  20.000  20.139
67.120  20.000  20.298
67.130  0.000  20.074
67.140  0.000  19.642
67.150  0.000  14.862
67.160  0.000  11.270
67.170  0.000  8.902
67.180  0.000  8.661
67.190  0.000  8.042
67.200  0.000  7.879
67.210  0.000  7.764
67.220  0.000  7.475
67.230  0.000  7.368
67.240  0.000  7.188
67.250  0.000  7.039
67.260  0.000  6.758
67.270  0.000  6.703
67.280  0.000  6.449
67.290  0.000  6.342
67.300  0.000  6.169
67.310  0.000  6.109
67.320  0.000  6.044
67.330  0.000  5.934
67.340  0.000  5.699
67.350  0.000  5.522
67.360  0.000  5.334
67.370  0.000  5.148
67.380  0.000  5.152
67.390  0.000  5.101
67.400  0.000  4.877
67.410  0.000  4.750
67.420  0.000  4.597
67.430  0.000  4.508
67.440  0.000  4.327
67.450  0.000  4.149
67.460  0.000  4.154
67.470  0.000  4.116
67.480  0.000  3.939
67.490  0.000  3.824
67.500  0.000  3.658
67.510  0.000  3.639
67.520  0.000  3.528
67.530  0.000  3.434
67.540  0.000  3.372
67.550  0.000  3.256
67.560  0.000  3.153
67.570  0.000  3.049
67.580  0.000  2.966
67.590  0.000  2.880
67.600  0.000  2.788
67.610  0.000  2.723
67.620  0.000  2.522
67.630  0.000  2.542
67.640  0.000  2.488
67.650  0.000  2.339
67.660  0.000  2.258
67.670  0.000  2.149
67.680  0.000  2.157
67.690  0.000  2.025
67.700  0.000  1.969
67.710  0.000  1.865
67.720  0.000  1.851
67.730  0.000  1.785
67.740  0.000  1.706
67.750  0.000  1.664
67.760  0.000  1.554
67.770  0.000  1.509
67.780  0.000  1.492
67.790  0.000  1.434
67.800  0.000  1.368
67.810  0.000  1.307
67.820  0.000  1.311
67.830  0.000  1.225
67.840  0.000  1.184
67.850  0.000  1.144
67.860  0.000  1.114
67.870  0.000  1.058
67.880  0.000  1.006
67.890  0.000  0.945
67.900  0.000  0.907
67.910  0.000  0.886
67.920  0.000  0.818
67.930  0.000  0.750
67.940  0.000  0.740
67.950  0.000  0.716
67.960  0.000  0.698
67.970  0.000  0.624
67.980  0.000  0.600
67.990  0.000  0.555
68.000  0.000  0.568
68.010  0.000  0.530
68.020  0.000  0.506
68.030  0.000  0.426
68.040  0.000  0.431
68.050  0.000  0.412
68.060  0.000  0.399
68.070  0.000  0.343
68.080  0.000  0.324
68.090  0.000  0.308
68.100  0.000  0.318
68.110  0.000  0.291
68.120  0.000  0.259
68.130  0.000  0.229
68.140  0.000  0.203
68.150  0.000  0.206
68.160  0.000  0.213
68.170  0.000  0.181
68.180  0.000  0.150
68.190  0.000  0.134
68.200  0.000  0.144
68.210  0.000  0.141
68.220  0.000  0.120
68.230  0.000  0.092
68.240  0.000  0.077
68.250  0.000  0.077
68.260  0.000  0.088
68.270  0.000  0.079
68.280  0.000  0.060
68.290  0.000  0.043
68.300  0.000  0.045
68.310  0.000  0.062
68.320  0.000  0.058
68.330  0.000  0.041
68.340  0.000  0.030
68.350  0.000  0.027
68.360  0.000  0.027
68.370  0.000  0.042
68.380  0.000  0.039
68.390  0.000  0.029
68.400  0.000  0.031
68.410  0.000  0.033
68.420  0.000  0.026
68.430  0.000  0.028
68.440  0.000  0.011
68.450  0.000  0.023
68.460  0.000  0.033
68.470  0.000  0.034
68.480  0.000  0.047
68.490  0.000  0.040
68.500  0.000  0.029
68.510  0.000  0.018
68.520  0.000  0.042
68.530  0.000  0.039
68.540  0.000  0.049
68.550  0.000  0.036
68.560  0.000  0.044
68.570  0.000  0.050
68.580  0.000  0.061
68.590  0.000  0.048
68.600  0.000  0.036
68.610  0.000  0.040
68.620  0.000  0.052
68.630  0.000  0.051
68.640  0.000  0.047
68.650  0.000  0.034
68.660  0.000  0.028
68.670  0.000  0.022
68.680  0.000  0.037
68.690  0.000  0.055
68.700  0.000  0.047
68.710  0.000  0.015
68.720  0.000  0.029
68.730  0.000  0.038
68.740  0.000  0.053
68.750  0.000  0.028
68.760  0.000  0.021
68.770  0.000  0.020
68.780  0.000  0.036
68.790  0.000  0.033
68.800  0.000  0.032
68.810  0.000  0.025
68.820  0.000  0.015
68.830  0.000  0.024
68.840  0.000  0.036
68.850  0.000  0.045
68.860  0.000  0.033
68.870  0.000  0.023
68.880  0.000  0.036
68.890  0.000  0.040
68.900  0.000  0.051
68.910  0.000  0.036
68.920  0.000  0.032
68.930  0.000  0.017
68.940  0.000  0.032
68.950  0.000  0.047
68.960  0.000  0.043
68.970  0.000  0.033
68.980  0.000  0.022
68.990  0.000  0.030
69.000  0.000  0.039
69.010  0.000  0.044
69.020  0.000  0.041
69.030  0.000  0.032
69.040  0.000  0.029
69.050  0.000  0.042
69.060  0.000  0.042
69.070  0.000  0.037
69.080  0.000  0.022
69.090  0.000  0.029
69.100  0.000  0.041
69.110  0.000  0.037
69.120  0.000  0.042
69.130  0.000  0.037
69.140  0.000  0.028
69.150  0.000  0.028
69.160  0.000  0.046
69.170  0.000  0.043
69.180  0.000  0.030
69.190  0.000  0.020
69.200  0.000  0.022
69.210  0.000  0.034
69.220  0.000  0.038
69.230  0.000  0.031
69.240  0.000  0.033
69.250  0.000  0.012
69.260  0.000  0.026
69.270  0.000  0.032
69.280  0.000  0.021
69.290  0.000  0.033
69.300  0.000  0.022
69.310  0.000  0.027
69.320  0.000  0.032
69.330  0.000  0.032
69.340  0.000  0.035
69.350  0.000  0.019
69.360  0.000  0.018
69.370  0.000  0.023
69.380  0.000  0.022
69.390  0.000  0.026
69.400  0.000  0.020
69.410  0.000  0.013
69.420  0.000  0.023
69.430  0.000  0.035
69.440  0.000  0.035
69.450  0.000  0.020
69.460  0.000  0.010
69.470  0.000  0.020
69.480  0.000  0.038
69.490  0.000  0.034
69.500  0.000  0.019
69.510  0.000  0.017
69.520  0.000  0.034
69.530  0.000  0.033
69.540  0.000  0.038
69.550  0.000  0.027
69.560  0.000  0.021
69.570  0.000  0.020
69.580  0.000  0.030
69.590  0.000  0.038
69.600  0.000  0.038
